Mark,Competitor,DOB,Nat,Pos,Venue,Date
28:07.15,Julien WANDERS,18 MAR 1996,SUI,3,"Bislett Stadion, Oslo (NOR)",07 JUN 2018
28:07.15,Hiroshi ICHIDA,16 JUN 1992,JPN,11f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022
28:07.16,Mohamed KEDIR,18 SEP 1954,ETH,5h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:07.16,Benson LOKORWA,05 MAY 1971,KEN,1,Osnabrück (GER),24 MAY 1997
28:07.17,Spiridon ANDRIOPOULOS,01 AUG 1962,GRE,7,"Stadio Olimpico, Roma (ITA)",29 AUG 1987
28:07.17,Chris GRAFF,05 OCT 1975,USA,6,"Palo Alto, CA (USA)",08 MAY 1999
28:07.18,Samuel KABIRU,06 JUN 1983,KEN,1,Sendai (JPN),18 MAY 2003
28:07.18,Abayneh AYELE,04 NOV 1987,ETH,9f1,Hachioji (JPN),01 DEC 2013
28:07.19,Juan Carlos DE LA OSSA,25 NOV 1976,ESP,3,Athina (GRE),12 APR 2003
28:07.19,Eric GILLIS,08 MAR 1980,CAN,12f1,"Palo Alto, CA (USA)",04 MAY 2008
28:07.20,Samir MOUSSAOUI,15 MAY 1975,ALG,9,Villeneuve d'Ascq (FRA),17 JUN 2000
28:07.20,Abdi ABDIRAHMAN,01 JAN 1977,USA,5,"Palo Alto, CA (USA)",19 JUN 2003
28:07.20,Tomoaki BUNGO,28 JAN 1986,JPN,7,Kawasaki (JPN),26 JUN 2008
28:07.20,Terukazu OMORI,03 SEP 1979,JPN,8,Kawasaki (JPN),26 JUN 2008
28:07.20,Edwin Cheruiyot SOI,03 MAR 1986,KEN,7,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019
28:07.21,David Shungeya NEIYIAI,17 DEC 2000,KEN,4f4,"Gion Stadium, Sagamihara (JPN)",17 JUN 2023
28:07.23,Martti VAINIO,30 DEC 1950,FIN,4,Helsinki (FIN),13 AUG 1977
28:07.23,Yuichiro UENO,29 JUL 1985,JPN,4,Kobe (JPN),23 APR 2017
28:07.24,Mohamed Ali CHOURI,07 MAY 1962,TUN,7,Stockholm (SWE),02 JUL 1984
28:07.24,Samuel Muturi MUGO,02 MAY 1986,KEN,4,Shizuoka (JPN),03 MAY 2006
28:07.25,Moukhled AL OUTAIBI,20 JUN 1976,KSA,17,"Olympic Stadium, London (GBR)",04 AUG 2012
28:07.25,James BUNUKA,01 NOV 1997,KEN,16f6,"Hosei University Stadium, Machida (JPN)",23 NOV 2019
28:07.26,Mitsunori ASAOKA,11 JAN 1993,JPN,13f6,"Hosei University Stadium, Machida (JPN)",25 NOV 2017
28:07.27,Josphat BOIT,28 DEC 1982,KEN,1,"Palo Alto, CA (USA)",25 MAR 2005
28:07.28,Peter KOECH,18 FEB 1958,KEN,4,Paris (FRA),09 JUL 1982
28:07.29,Paul ARPIN,20 FEB 1960,FRA,4,Paris (FRA),22 JUL 1986
28:07.29,Agunafr BEKELE,14 OCT 1995,ETH,3f2,Kobe (JPN),21 APR 2018
28:07.30,Aleksandr KHUDYAKOV,08 JUL 1960,URS,4,Moskva (URS),17 AUG 1984
28:07.30,Moses TANUI,20 AUG 1965,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994
28:07.3h,Wilbeforce TALEL KAPKENY,10 JAN 1980,KEN,1,Nairobi (KEN),15 JUN 2002
28:07.30,Chihiro MIYAWAKI,28 AUG 1991,JPN,7f1,Fukagawa (JPN),27 JUN 2012
28:07.32,Daisuke ISOMATSU,17 DEC 1973,JPN,7,Osaka (JPN),08 JUN 1996
28:07.32,Sho NAGATO,13 JAN 1997,JPN,13f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021
28:07.33,Mark CARROLL,15 JAN 1972,IRL,1,Burnaby (CAN),05 JUN 2004
28:07.33,Michael AISH,24 JUL 1976,NZL,9,"Palo Alto, CA (USA)",01 MAY 2005
28:07.33,Yuta NAKAYAMA,07 MAR 2001,JPN,14f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021
28:07.34,Lewis KORIR,11 JUN 1986,KEN,1,Turku (FIN),24 JUN 2009
28:07.34,Sho NAGATO,13 JAN 1997,JPN,4f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020
28:07.35,Mohamed KEDIR,18 SEP 1954,ETH,1,London (GBR),03 JUN 1981
28:07.36,Toshinari TAKAOKA,24 SEP 1970,JPN,9h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
28:07.37,Steve MONEGHETTI,26 SEP 1962,AUS,2,Melbourne (AUS),12 DEC 1987
28:07.37,William Kiptum MUIGEI,30 MAR 1971,KEN,6,Nairobi (KEN),22 JUL 2000
28:07.37,Emile CAIRESS,27 DEC 1997,GBR,10,"Olympiastadion, München (GER)",21 AUG 2022
28:07.38,Jean Louis PRIANON,22 FEB 1960,FRA,2,St-Maur (FRA),10 JUN 1992
28:07.38,José RÍOS,15 MAR 1974,ESP,10,Bruxelles (BEL),24 AUG 2001
28:07.38,Peter BII,1973,KEN,15,Nairobi (KEN),26 JUN 2010
28:07.39,Yuki SATO,26 NOV 1986,JPN,2,Hachioji (JPN),27 NOV 2004
28:07.39,Nicholas MAKAU,15 OCT 1990,KEN,3f1,Shizuoka (JPN),03 MAY 2009
28:07.39,Geoffrey MUTAI,07 OCT 1981,KEN,1,Nairobi (KEN),02 JUN 2010
28:07.40,Kipsubai KOSKEI,01 FEB 1951,KEN,1,"Des Moines, IA (USA)",26 APR 1980
28:07.4h,Sammy KIBIWOT BITOK,15 MAR 1967,KEN,1,Nairobi (KEN),15 APR 1989
28:07.40,José DIAS,04 FEB 1968,POR,3,Maia (POR),20 JUL 1994
28:07.4h,David Kiprotich BETT,18 OCT 1992,KEN,5,Nairobi (KEN),11 JUL 2015
28:07.41,Rintaro TAKEDA,05 APR 1994,JPN,3f4,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
28:07.42,Antonio PRIETO,11 JAN 1958,ESP,3,"Estadio Olímpico, Barcelona (ESP)",08 SEP 1989
28:07.42,Dietmar MILLONIG,01 JUN 1955,AUT,1,Hechtel (BEL),07 JUL 1990
28:07.42,Joshua CHELANGA,07 APR 1973,KEN,1,La Celle-st-Cloud (FRA),15 JUN 1996
28:07.42,Cyrus Gichobi NJUI,11 FEB 1986,KEN,7f1,Okayama (JPN),25 SEP 2009
28:07.43,Martti VAINIO,30 DEC 1950,FIN,2,Turku (FIN),11 JUN 1976
28:07.43,John NUTTALL,11 JAN 1967,GBR,15,Bruxelles (BEL),25 AUG 1995
28:07.43,José RAMOS,28 JUL 1968,POR,14,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
28:07.44,David Richard NERURKAR,06 JAN 1964,GBR,2,Sheffield (GBR),05 JUN 1992
28:07.44,Peter Nderitu MURIUKI,1983,KEN,3,Nairobi (KEN),28 JUN 2008
28:07.44,Suguru OSAKO,23 MAY 1991,JPN,1,Nagoya (JPN),24 JUN 2016
28:07.45,Chihiro MIYAWAKI,28 AUG 1991,JPN,4f1,Kobe (JPN),21 APR 2012
28:07.47,Martti VAINIO,30 DEC 1950,FIN,6h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:07.47,Dan BROWNE,24 JUN 1975,USA,3,"Sacramento, CA (USA)",09 JUL 2004
28:07.47,Yusuke HASEGAWA,06 AUG 1988,JPN,2f5,Yokohama (JPN),20 NOV 2010
28:07.49,Mats ERIXON,19 MAR 1958,SWE,9,Stockholm (SWE),02 JUL 1984
28:07.50,Brad BARQUIST,24 FEB 1968,USA,4,"Walnut, CA (USA)",21 APR 1996
28:07.50,Carles CASTILLEJO,18 AUG 1978,ESP,3f1,Bilbao (ESP),03 JUN 2012
28:07.5h,Charles BORE,04 JUN 1988,KEN,3,Nairobi (KEN),07 JUN 2014
28:07.50,Mosinet GEREMEW,12 FEB 1992,ETH,11,"National Stadium, Beijing (CHN)",22 AUG 2015
28:07.51,Andrew LLOYD,14 FEB 1959,AUS,1,Melbourne (AUS),18 DEC 1986
28:07.52,Brian OLINGER,02 JUN 1983,USA,20f1,"Palo Alto, CA (USA)",01 MAY 2011
28:07.53,Nick ROSE,30 DEC 1951,GBR,7,"Olympiastadion, Helsinki (FIN)",09 AUG 1983
28:07.53,Yibeltal ADEMASU,05 MAR 1980,ETH,4,Brisbane (AUS),07 SEP 2001
28:07.53,Michitaka HOSOKAWA,26 APR 1976,JPN,17,Kobe (JPN),24 APR 2004
28:07.53,Hiroyuki YAMAMOTO,30 APR 1986,JPN,8f1,Abashiri (JPN),11 JUL 2016
28:07.54,Shinobu KUBOTA,12 DEC 1991,JPN,10f1,Hachioji (JPN),01 DEC 2013
28:07.55,Carles CASTILLEJO,18 AUG 1978,ESP,2,Istanbul (TUR),12 APR 2008
28:07.55,Alex Kapcheromit CHEROP,02 JUN 1994,UGA,7,Leiden (NED),11 JUN 2016
28:07.55,Davis KIPLANGAT,10 JUL 1998,KEN,14f3,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
28:07.57,José GÓMEZ,19 MAR 1956,MEX,7h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:07.57,Tim HUTCHINGS,04 DEC 1958,GBR,2,Hechtel (BEL),07 JUL 1990
28:07.57,Takashi HORIGUCHI,26 SEP 1979,JPN,4,Yokohama (JPN),02 DEC 2007
28:07.59,Mickael THOMAS,23 MAR 1971,FRA,8,Lille (FRA),11 JUL 1998
28:07.59,John MAINA,14 JUL 1993,KEN,3f2,Akita (JPN),20 MAY 2017
28:07.59,Johana MAINA,24 DEC 1990,KEN,3f2,Yuwa (JPN),20 MAY 2017
28:07.6h,Willy POLLEUNIS,27 DEC 1947,BEL,1,Bruxelles (BEL),14 SEP 1973
28:07.6h,Matthews MOTSHWARATEU,02 NOV 1958,BOT,2,Cape Town (RSA),28 MAR 1992
28:07.61,Yuma KAIKI,14 DEC 1998,JPN,9f1,"Athletics Stadium, Fukagawa (JPN)",07 JUL 2021
28:07.63,Leonard KORIR,10 DEC 1986,KEN,1,"Des Moines, IA (USA)",10 JUN 2011
28:07.64,Devin HART,,USA,8f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
28:07.65,Stephen SAMOEI,20 JUN 1982,USA,2,"Palo Alto, CA (USA)",30 MAR 2007
28:07.65,Kazuhiro MAEDA,19 APR 1981,JPN,3,Kita-Kyushu (JPN),12 MAY 2007
28:07.68,Stephane FRANKE,12 FEB 1964,GER,1,Koblenz (GER),16 MAY 1996
28:07.68,Tatsuya MARUYAMA,29 JUL 1994,JPN,16f6,"Gion Stadium, Machida (JPN)",26 NOV 2022
28:07.69,Jackson Kavesa MUEMA,03 SEP 2001,KEN,19f8,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
28:07.70,Petro META,18 DEC 1973,TAN,1,Formia (ITA),08 JUL 1991
28:07.70,Conner MANTZ,08 DEC 1996,USA,4,"Los Angeles, CA (USA)",29 AUG 2020
28:07.70,Patrick MATHENGE,02 NOV 1997,KEN,2f2,"Universiade Commemorative Stadium, Kobe (JPN)",24 APR 2021
28:07.72,Marc SCOTT,21 DEC 1993,GBR,11,"Olympiastadion, München (GER)",21 AUG 2022
28:07.72,Shun YUZAWA,21 SEP 1996,JPN,1f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 NOV 2022
28:07.73,Ronaldo DA COSTA,07 JUN 1970,BRA,1,Abbotsford (CAN),02 JUN 1996
28:07.73,Eikichi KAZAOKA,06 NOV 1995,JPN,6f5,"Gion Stadium, Machida (JPN)",26 NOV 2022
28:07.8h,Pavel ANDREYEV,1944,URS,2,Augsburg (GER),23 JUN 1972
28:07.8h,Stephen AUSTIN,14 FEB 1951,AUS,2,Melbourne (AUS),14 DEC 1978
28:07.80,Robbie JOHNSTON,21 AUG 1967,NZL,3,Melbourne (AUS),18 DEC 1997
28:07.8h,Sammy KIPKETER,29 SEP 1981,KEN,4,Nairobi (KEN),25 JUN 2005
28:07.80,Nahom Mesfin TARIKU,03 JUN 1989,ETH,1,Shibetsu (JPN),20 JUN 2010
28:07.81,David Richard NERURKAR,06 JAN 1964,GBR,5,"Poljud Stadion, Split (CRO)",27 AUG 1990
28:07.81,Stefano BALDINI,25 MAY 1971,ITA,10h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
28:07.81,Shuho DAIROKUNO,23 DEC 1992,JPN,3f3,"Municipal Sayagatani Stadium, Kitakyushu (JPN)",22 MAY 2021
28:07.83,Charles Waweru KAMATHI,18 MAY 1978,KEN,1,Brazzaville (CGO),15 JUL 2004
28:07.84,Shinobu KUBOTA,12 DEC 1991,JPN,15f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021
28:07.86,João CAMPOS,22 SEP 1958,POR,1,Maia (POR),25 JUN 1991
28:07.88,Craig VIRGIN,02 AUG 1955,USA,2,Bruxelles (BEL),27 AUG 1982
28:07.88,Noah DRODDY,22 SEP 1990,USA,6,"Palo Alto, CA (USA)",03 MAY 2018
28:07.89,Masahiro FUKUMOTO,08 APR 1997,JPN,5f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020
28:07.90,Kunimitsu ITO,06 JAN 1955,JPN,12,Praha (TCH),19 JUN 1981
28:07.9h,Pat PORTER,31 MAY 1959,USA,2,"Walnut, CA (USA)",25 APR 1987
28:07.90,Vincent Kibor RAIMOI,16 JUL 1996,KEN,2f7,Yokohama (JPN),20 APR 2019
28:07.90,Wataru TOCHIGI,08 MAY 1995,JPN,11f1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021
28:07.91,Merhawi MEBRAHTU,21 SEP 2003,ERI,1,"Estádio José Vieira de Carvalho, Maia (POR)",20 MAY 2023
28:07.92,Khalid EL AMRI,20 MAR 1977,MAR,2,Rabat (MAR),14 JUN 2003
28:07.92,Shun YUZAWA,21 SEP 1996,JPN,16f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021
28:07.93,Ryan HALL,14 OCT 1982,USA,3,"Palo Alto, CA (USA)",30 MAR 2007
28:07.94,Yasuyuki WATANABE,08 JUN 1973,JPN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994
28:07.94,Laban KAGIKA,17 JUL 1978,KEN,3,Kobe (JPN),23 APR 2000
28:07.94,Dominic LANGAT,15 MAY 1995,KEN,3f12,Yokohama (JPN),20 OCT 2018
28:07.95,Stephane FRANKE,12 FEB 1964,GER,3,"Olympiastadion, Helsinki (FIN)",07 AUG 1994
28:07.97,Martin TEN KATE,16 DEC 1958,NED,3,Hechtel (BEL),07 JUL 1990
28:07.97,Marc SCOTT,21 DEC 1993,GBR,12,"Palo Alto, CA (USA)",05 MAY 2017
28:07.97,Philemon Kiplagat RUTO,20 SEP 2001,KEN,7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023
28:07.98,Ibrahim JEILAN,12 JUN 1989,ETH,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",09 JUL 2008
28:07.99,Naoki OKAMOTO,26 MAY 1984,JPN,2,Niigata (JPN),11 OCT 2010
28:08.0h,Greg FREDERICKS,01 MAY 1950,USA,1,"Seattle, WA (USA)",16 JUN 1972
28:08.0h,Detlef UHLEMANN,24 SEP 1949,FRG,1,Bonn (GER),19 MAY 1975
28:08.00,Nikolay RADOSTEV,15 AUG 1954,URS,5,Vilnius (LTU),18 JUL 1978
28:08.0h,Gerard TEBROKE,09 NOV 1949,NED,1,Steinkjer (NOR),01 JUN 1980
28:08.0h,José GÓMEZ,19 MAR 1956,MEX,7,"Walnut, CA (USA)",27 APR 1985
28:08.0h,Samwel MARITIM,10 FEB 1965,KEN,2,Nairobi (KEN),15 APR 1989
28:08.00,Marco MAZZA,25 JUN 1977,ITA,14,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001
28:08.00,Mekubo MOGUSU,25 DEC 1986,KEN,5f1,Kobe (JPN),26 APR 2009
28:08.01,Simon KARIUKI,01 APR 1996,KEN,5f1,Fukagawa (JPN),11 JUL 2018
28:08.02,Róbert ŠTEFKO,28 MAY 1968,SVK,4,"Olympiastadion, Helsinki (FIN)",07 AUG 1994
28:08.02,Abdi ABDIRAHMAN,01 JAN 1977,USA,5,Brisbane (AUS),07 SEP 2001
28:08.03,Boniface MERANDE,13 FEB 1962,KEN,8,Bruxelles (BEL),13 SEP 1991
28:08.03,Vanderlei Cordeiro DA LIMA,11 AUG 1969,BRA,8,"FBK Stadium, Hengelo (NED)",31 MAY 1997
28:08.04,Matt DOWNIN,10 FEB 1977,USA,15,"Palo Alto, CA (USA)",30 APR 2004
28:08.04,Hiroto INOUE,06 JAN 1993,JPN,5f3,Kita-Kyushu (JPN),20 MAY 2017
28:08.04,Takato SUZUKI,23 JUL 1997,JPN,1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023
28:08.06,Haruo URATA,09 MAR 1962,JPN,2,Tokyo (JPN),16 SEP 1989
28:08.06,Josphat Ledama KISAISA,25 JUN 1998,KEN,4f2,Kobe (JPN),21 APR 2018
28:08.06,Ayumu KOBAYASHI,15 AUG 1998,JPN,6f1,"Athletics Stadium, Fukagawa (JPN)",06 JUL 2022
28:08.07,Geoff SMITH,24 OCT 1953,GBR,2,London (GBR),07 AUG 1981
28:08.07,Yuta SHIMODA,31 MAR 1996,JPN,4f4,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
28:08.08,Awet HABTE,29 SEP 1997,ERI,3,"Estádio José Vieira de Carvalho, Maia (POR)",04 JUN 2022
28:08.10,Hiroto INOUE,06 JAN 1993,JPN,4f1,Fukagawa (JPN),09 JUL 2019
28:08.10,Boniface MULWA,16 APR 2000,KEN,6f1,"Athletic Track, Abashiri (JPN)",15 JUL 2020
28:08.11,Nils-Bertil KARLSSON,14 OCT 1945,SWE,7,Stockholm (SWE),30 JUN 1975
28:08.11,Pierre LÉVISSE,21 FEB 1952,FRA,10,Stockholm (SWE),02 JUL 1984
28:08.11,Katsuhiko HANADA,12 JUN 1971,JPN,15,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
28:08.11,Mo FARAH,23 MAR 1983,GBR,1,"Letzigrund, Zürich (SUI)",13 AUG 2014
28:08.11,Samuel BARATA,19 JUL 1993,POR,14f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
28:08.12,Charles SPEDDING,09 MAY 1952,GBR,1,London (GBR),23 JUL 1983
28:08.12,Brad HAUSER,28 MAR 1977,USA,7,"Palo Alto, CA (USA)",08 MAY 1999
28:08.12,Martin Irungu MATHATHI,25 DEC 1985,KEN,2,Niigata (JPN),31 MAY 2009
28:08.13,Bill MCCHESNEY,08 JAN 1959,USA,8h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:08.13,Yoshinori ODA,05 DEC 1980,JPN,3,Niigata (JPN),31 MAY 2009
28:08.13,Kazuki TAMURA,16 JUL 1995,JPN,7f6,Machida (JPN),24 NOV 2018
28:08.13,Tetsuya YOROIZAKA,20 MAR 1990,JPN,11f2,"National Stadium, Tokyo (JPN)",07 MAY 2022
28:08.14,Samwel MARITIM,10 FEB 1965,KEN,9,Bruxelles (BEL),13 SEP 1991
28:08.14,Samuel NDUNGU,04 APR 1988,KEN,2f11,Yokohama (JPN),04 DEC 2010
28:08.15,Samuel NDUNGU,04 APR 1988,KEN,4f1,Shizuoka (JPN),03 MAY 2009
28:08.16,Akira KINIWA,16 AUG 1976,JPN,1,Fukuoka (JPN),10 MAY 1997
28:08.16,Manuel PANCORBO,07 JUL 1966,ESP,4,Gijón (ESP),12 AUG 2000
28:08.16,Takayuki MATSUMIYA,21 FEB 1980,JPN,1,Kitami (JPN),14 JUL 2010
28:08.17,John HALVORSEN,17 AUG 1966,NOR,13,Bruxelles (BEL),25 AUG 1989
28:08.17,Ben TRUE,29 DEC 1985,USA,12,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
28:08.19,Henrik JØRGENSEN,10 OCT 1961,DEN,13,Oslo (NOR),05 JUL 1986
28:08.19,Blair MARTIN,25 APR 1975,NZL,4,Inglewood (NZL),15 FEB 2003
28:08.20,Ben BLANKENSHIP,15 DEC 1988,USA,5,"Los Angeles, CA (USA)",29 AUG 2020
28:08.21,Christoph HERLE,19 NOV 1955,FRG,5,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984
28:08.22,Samir MOUSSAOUI,15 MAY 1975,ALG,6h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
28:08.22,Teodoro VEGA,14 JUL 1976,MEX,2,Burnaby (CAN),05 JUN 2004
28:08.22,Takashi ICHIDA,16 JUN 1992,JPN,12f2,Osaka (JPN),23 SEP 2017
28:08.23,Takeshi HAMANO,30 JUL 1974,JPN,8,Sendai (JPN),07 OCT 2000
28:08.23,Collis BIRMINGHAM,27 DEC 1984,AUS,13f1,"Palo Alto, CA (USA)",04 MAY 2008
28:08.25,Shunya KIKUCHI,26 JUL 1998,JPN,5f7,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
28:08.26,Patrick MATHENGE,02 NOV 1997,KEN,4f12,Yokohama (JPN),20 OCT 2018
28:08.27,Andrew LOROT,02 DEC 1997,KEN,5f1,Fukagawa (JPN),09 JUL 2019
28:08.27,Mehdi FRÈRE,27 JUL 1996,FRA,3f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",29 AUG 2020
28:08.27,Yuki SUZUKI,01 NOV 1995,JPN,1f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2020
28:08.27,Ayumu KOBAYASHI,15 AUG 1998,JPN,3f2,"Universiade Commemorative Stadium, Kobe (JPN)",24 APR 2021
28:08.28,Jonathan Muia NDIKU,18 SEP 1991,KEN,1f4,Tokyo (JPN),29 NOV 2008
28:08.28,Simon KARIUKI,01 APR 1996,KEN,14f8,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021
28:08.29,Akito TERUI,11 MAY 1994,JPN,6f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020
28:08.30,Taku FUJIMOTO,11 SEP 1989,JPN,8f6,Machida (JPN),24 NOV 2018
28:08.30,Vincent Kibor RAIMOI,16 JUL 1996,KEN,8f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 JUN 2022
28:08.31,Hakan SPIK,18 AUG 1951,FIN,2,Oulu (FIN),09 AUG 1981
28:08.31,Jon BROWN,27 FEB 1971,GBR,16,Bruxelles (BEL),25 AUG 1995
28:08.32,Haruo URATA,09 MAR 1962,JPN,4,"Estadio Olímpico, Barcelona (ESP)",08 SEP 1989
28:08.32,Herder VASQUEZ,20 JUN 1967,COL,2,Abbotsford (CAN),02 JUN 1996
28:08.32,Martin TOROITICH,10 AUG 1983,UGA,9,"FBK Stadium, Hengelo (NED)",31 MAY 2004
28:08.32,Samuel MWANGI,19 SEP 1997,KEN,3f2,Kumagaya (JPN),21 MAY 2016
28:08.33,Minato OISHI,19 MAY 1988,JPN,11,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023
28:08.34,Yuki SATO,26 NOV 1986,JPN,6f1,Abashiri (JPN),22 JUL 2019
28:08.35,Lee TROOP,22 MAR 1973,AUS,1,Melbourne (AUS),18 DEC 1997
28:08.36,Jacob RILEY,02 NOV 1988,USA,13,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
28:08.38,Jean Louis PRIANON,22 FEB 1960,FRA,2h1,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988
28:08.39,Greg LAUTENSLAGER,15 OCT 1957,USA,2,Paris (FRA),16 JUL 1987
28:08.39,Stefano BALDINI,25 MAY 1971,ITA,18,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
28:08.39,Gashau AYALE,22 AUG 1996,ISR,16,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023
28:08.4h,Pavel ANDREYEV,1944,URS,2,Moskva (URS),18 JUL 1972
28:08.40,Wilson Kipkemei BUSIENEI,18 AUG 1981,UGA,6,"Stadion Juliska, Praha (CZE)",27 JUN 2005
28:08.4h,Daniele MEUCCI,07 OCT 1985,ITA,1,Roma (ITA),10 MAY 2008
28:08.40,Samuel NDUNGU,04 APR 1988,KEN,8f1,Okayama (JPN),25 SEP 2009
28:08.4h,Emmanuel Oliaulo NGATUNY,10 OCT 1992,KEN,6,Nairobi (KEN),11 JUL 2015
28:08.44,Markus RYFFEL,05 FEB 1955,SUI,3,Paris (FRA),16 JUL 1987
28:08.44,David LEWIS,15 OCT 1961,GBR,1,Derby (GBR),05 JUN 1988
28:08.44,Carl Edward THACKERY,14 OCT 1962,GBR,6,Villeneuve d'Ascq (FRA),27 JUN 1988
28:08.44,Zach PANNING,29 MAR 1995,USA,8,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
28:08.45,Tadakatsu MUKAE,17 OCT 1976,JPN,5f1,Hachioji (JPN),28 NOV 2000
28:08.45,Cyrus Gichobi NJUI,11 FEB 1986,KEN,13,Kobe (JPN),24 APR 2005
28:08.46,Kazuya NISHIYAMA,05 NOV 1998,JPN,3f1,"Athletic Track, Abashiri (JPN)",10 JUL 2021
28:08.46,Roberto ALAIZ,20 JUL 1990,ESP,2f1,"Pista Los Silos, Burjassot (ESP)",25 MAR 2023
28:08.48,Taishi YAMADA,29 MAR 1999,JPN,5f4,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
28:08.49,Joaquim PINHEIRO,20 DEC 1960,POR,8,Bruxelles (BEL),19 AUG 1988
28:08.49,Soufiane BOUCHIKHI,22 MAR 1990,BEL,15f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
28:08.50,Jonah KOECH,02 FEB 1968,KEN,4,"Walnut, CA (USA)",21 APR 1990
28:08.50,Masaki KIDO,10 DEC 1970,JPN,6,Kobe (JPN),21 APR 1996
28:08.5h,John Nzau MWANGANGI,11 JAN 1990,KEN,6,Nairobi (KEN),22 JUN 2013
28:08.5h,Peter MWOLOLO,1992,KEN,4,Nairobi (KEN),07 JUN 2014
28:08.51,Wodajo BULTI,11 MAR 1957,ETH,1,Bratislava (TCH),12 JUN 1987
28:08.52,Daiji KAWAI,22 SEP 1991,JPN,9f6,Machida (JPN),24 NOV 2018
28:08.53,Rodolfo GÓMEZ,30 OCT 1950,MEX,9,Helsinki (FIN),30 JUN 1977
28:08.53,Bidelu KIBRET,01 MAR 1969,ETH,4,Kobe (JPN),29 APR 1991
28:08.53,Minato OISHI,19 MAY 1988,JPN,9f1,Abashiri (JPN),11 JUL 2016
28:08.55,Umberto PUSTERLA,21 OCT 1967,ITA,8,Helsinki (FIN),29 JUN 1994
28:08.56,Aaron RAMIREZ,29 JUL 1962,USA,8,"Seattle, WA (USA)",25 JUL 1990
28:08.56,Akinobu MURASAWA,28 MAR 1991,JPN,10f1,Abashiri (JPN),11 JUL 2016
28:08.57,Eamonn MARTIN,09 OCT 1958,GBR,1,Auckland (NZL),27 JAN 1990
28:08.57,José Manuel MARTÍNEZ,22 OCT 1971,ESP,11,Bruxelles (BEL),24 AUG 2001
28:08.58,Javier ÁLVAREZ,18 DEC 1943,ESP,3h1,"Olympiastadion, München (GER)",31 AUG 1972
28:08.58,Hunegnaw MESFIN,31 JAN 1989,ETH,4,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",09 JUL 2008
